HeatingQC,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,SaleCondition,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
1,-0.5699327884104546,0.43528787823179504,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,0,0,0.6213066430962759,2,-0.008704447761829711,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0.28656580567101386,1.3819948840875815,1,0.7813658143509358,2,1.3856554504222593,0,1.6241531946670693,0,0,,0,-2.1957613958437125,,N,1,Normal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0.398726335848349,-0.3651637655502374,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,1,1,1.0515041408590176,2,-0.35231849056025716,TA,Y,0,Partial,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,1.1660063263796645,0.22973980180381637,1,0.7813658143509358,0,-1.0458012732222097,1,-0.9250621166560519,1,0,0.5821977796632993,2,0.279188398907123,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,1.3418944305213947,0.366113044818533,1,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,0,0.0737825550346046,2,0.6460196067594982,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.08560322628105278,-0.74068428979366,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,-0.04354403526432497,2,0.3116924299826499,TA,Y,0,Abnorml,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.1896998932451335,1.7258926273420843,0,0.7813658143509358,1,1.3856554504222593,1,2.2614570224978494,1,1,0.9732864139930646,3,0.8503306592342389,TA,Y,1,Normal,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.15697810912117516,0.9432287978663193,0,0.7813658143509358,1,1.3856554504222593,0,1.6241531946670693,1,1,-0.39552380616111366,2,0.060947047400013686,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.601902932296126,0.5677082736228967,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,0,0.8950686871271115,2,0.22811063578843785,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.42463391977163406,1.4531461413126512,0,0.7813658143509358,1,1.3856554504222593,1,0.986849366836289,1,0,0.7386332333952055,2,0.785322597083185,TA,Y,0,Normal,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0.7810917796347189,-0.06870019377911425,0,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,0,0,1.1297218677249707,3,0.6367327407379191,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,-0.5979729209547884,-1.137945475966965,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.5128503964600433,1,-0.2037286342149912,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1.9001479784494946,0.7989498596043727,0,0.7813658143509358,0,0.16992708860002484,1,0.986849366836289,1,1,1.0906130042919941,3,1.4632638166584608,TA,Y,1,Normal,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.8677612802262961,-0.0015017841776596731,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,1.0123952774260412,2,0.4509954203063367,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,2.3182008636559255,1.1230833647408007,1,0.7813658143509358,0,1.3856554504222593,1,1.6241531946670693,1,1,-0.7083947136249258,2,0.1491722746050153,TA,Y,0,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-1.0517132475812805,-1.4897489144686977,0,-1.0273628233099534,0,-2.2615296350444445,0,-0.9250621166560519,0,0,-0.9821567576557615,2,0.2559712338531752,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.10303039265355633,-0.5944289277199059,1,0.7813658143509358,0,-1.0458012732222097,1,-0.9250621166560519,0,0,0.9732864139930646,2,0.38134392514449333,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,-0.11874156474253816,0.9293938311836669,0,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,1,1.0515041408590176,2,1.0035639485902943,TA,Y,1,Normal,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.5899090577415339,0.9116060168773995,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,0,0,1.0906130042919941,3,1.8347384575216255,TA,Y,1,Partial,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0.12087411336358693,1.7832089178845014,0,0.7813658143509358,0,1.3856554504222593,0,2.2614570224978494,1,0,-1.4905719822844563,1,-0.575203275078156,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1.4489567547815783,0.4491228449144475,0,0.7813658143509358,0,1.3856554504222593,0,0.986849366836289,0,0,-0.0826528986973015,2,0.469569152349495,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,-0.35070993397293587,1.1052955504345332,1,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,0.8168509602611586,2,-0.38482252163578407,TA,Y,0,Normal,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0.7148151027117481,-0.12008721288610892,1,0.7813658143509358,0,1.3856554504222593,0,0.986849366836289,0,0,,0,-2.1957613958437125,,N,0,Abnorml,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1.2042428707583015,0.25938615898092865,0,0.7813658143509358,0,1.3856554504222593,0,0.986849366836289,0,0,-0.4346326695940902,2,0.47885601837107405,TA,P,0,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0.4701012186884714,-0.30982389881962774,0,-1.0273628233099534,0,0.16992708860002484,1,0.3495455390055087,1,1,-0.7866124404908789,2,0.24204093482080652,TA,Y,1,Abnorml,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.07244115715064675,0.7277986023793032,0,-1.0273628233099534,0,-1.0458012732222097,0,0.3495455390055087,0,0,-0.5910681233259962,2,-0.07835594292367311,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.039719373026688404,-0.7051086611811253,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,1,0,-0.7475035770579024,1,1.5004112807447771,TA,Y,0,Normal,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1.196595561882574,0.2534568875455062,1,0.7813658143509358,0,0.16992708860002484,1,1.6241531946670693,1,1,0.9341775505600881,3,1.556132476874252,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,-0.5699327884104546,0.5439911878812068,0,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,0.9341775505600881,2,0.005225851270538969,TA,Y,1,Normal,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.5644180281557759,-0.23669621778275068,1,-1.0273628233099534,1,0.16992708860002484,1,-0.9250621166560519,1,0,-0.2390883524292076,2,0.9431993194500301,TA,Y,0,Normal,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.7534682014279122,-1.2585073284872217,1,-1.0273628233099534,0,0.16992708860002484,1,-0.9250621166560519,0,0,0.0737825550346046,2,1.1475103719247708,TA,Y,0,Normal,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,-0.4960088026117564,-1.0588885234946654,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,0.03467369160162807,1,-0.8027314926068444,TA,Y,0,Abnorml,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.9981820854511888,-1.4482440144207405,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.16087062556325454,1,-0.3569619235710467,TA,Y,0,Normal,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0.021459097979130773,0.9234645597482445,0,0.7813658143509358,1,1.3856554504222593,0,0.3495455390055087,1,0,-0.3564149427281371,2,0.2652580998747543,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,-0.4577722582331194,-1.029242166317553,0,0.7813658143509358,0,1.3856554504222593,0,-1.562365944486832,0,0,,0,-2.1957613958437125,,Y,0,AdjLand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,-0.4603213611916952,0.9037003216301696,0,0.7813658143509358,0,1.3856554504222593,0,0.986849366836289,0,0,-1.2559188016865972,2,0.08880764546475105,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-1.5258463978763792,-0.5371126371774888,0,-1.0273628233099534,1,-1.0458012732222097,0,-0.9250621166560519,1,0,0.0737825550346046,2,-0.050495344858935746,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.2614913304227829,-0.8770575328083766,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.04354403526432497,2,0.47885601837107405,TA,Y,0,Normal,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.4522574979784408,-0.3236588655022801,1,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,0.9732864139930646,2,0.26990153288554386,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,-1.1817174984686463,-0.16752138436948863,1,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,0,0,0.8168509602611586,2,0.05166018137843457,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.7687628191793668,-1.2703658713580666,1,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.9748236044864795,2.710151685622213,1,0.7813658143509358,1,1.3856554504222593,0,2.89876085032863,1,0,-0.04354403526432497,2,0.6785236378350251,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.90641437894246,0.09336655878909972,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,0,-0.0826528986973015,2,-0.15265087109630607,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,1.6324921677990356,0.5914253593645865,0,0.7813658143509358,0,-1.0458012732222097,1,0.3495455390055087,0,0,1.1297218677249707,2,1.0639285777305587,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.855432319770944,0.7772091976744904,1,0.7813658143509358,1,1.3856554504222593,1,0.986849366836289,1,1,0.9341775505600881,2,0.1723894396589631,TA,Y,1,Normal,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.9599455410725518,-0.033124565166579474,0,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,1,1.0515041408590176,2,-0.37089222260341537,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,-0.4679686700674226,-0.3809751560446973,1,-1.0273628233099534,1,-1.0458012732222097,0,0.3495455390055087,1,0,-1.4905719822844563,1,-1.007042545081585,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,-0.15697810912117516,-0.7960241565242696,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.9039390307898084,1,-0.9884688130384268,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-1.426431382491923,-1.052959252059243,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,0,0,,0,-2.1957613958437125,,Y,0,Abnorml,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.16462541799690256,-0.801953427959692,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,0,0,-0.7866124404908789,1,-0.9698950809952686,TA,Y,0,Normal,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-1.120539027462827,-0.6102403182143658,0,-1.0273628233099534,1,1.3856554504222593,0,-0.28775828882527155,0,0,,0,-2.1957613958437125,,Y,0,Abnorml,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-1.008378497285492,0.24752761611008375,0,0.7813658143509358,0,-1.0458012732222097,1,-0.28775828882527155,0,0,0.9732864139930646,2,0.005225851270538969,TA,Y,1,Normal,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
